"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"4.68",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989558462574, 32.2082612936906),"2021-09-16 12:49:14 UTC",321.813946529206
"4.69",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989581359434, 32.2082496110379),"2022-07-25 00:22:10 UTC",320.920488053268
"4.70",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989577259725, 32.2082517028306),"2022-07-25 00:21:10 UTC",321.080462727997
"4.71",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989592254178, 32.2082440522155),"2021-09-02 00:04:16 UTC",320.495364534689
"4.72",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989585933646, 32.208247277139),"2023-04-05 13:30:08 UTC",320.741997818576
"4.73",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989522980188, 32.2082793978363),"2021-10-25 12:32:08 UTC",323.198506999981
"4.74",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990509591358, 32.2077283985737),"2021-12-28 16:37:09 UTC",286.369601599948
"4.75",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990498929487, 32.2077350876109),"2021-10-24 11:44:16 UTC",286.563939558974
"4.76",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990487197354, 32.2077424481057),"2022-08-17 11:23:21 UTC",286.789474997932
"4.77",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990476094005, 32.207749414113),"2022-08-17 11:23:21 UTC",287.014178569009
"4.78",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990467069493, 32.2077550758998),"2022-02-28 22:47:12 UTC",287.204857309126
"4.79",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990442171375, 32.2077706964434),"2022-05-18 09:36:13 UTC",287.76821399946
"4.80",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990436712844, 32.207774121007),"2022-02-28 23:28:12 UTC",287.899013611668
"4.81",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990221311495, 32.2079092587282),"2022-08-31 11:12:08 UTC",295.105089763888
"4.82",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990243395818, 32.2078954035807),"2022-08-13 22:26:10 UTC",294.186873031522
"4.83",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990338715603, 32.2078356022573),"2022-10-14 18:39:09 UTC",290.688398767092
"4.84",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990332764269, 32.2078393359845),"2022-10-14 18:39:09 UTC",290.884426244104
"4.85",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990311075985, 32.2078529426995),"2022-10-14 18:41:09 UTC",291.624259644279
"4.86",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990299775333, 32.2078600324576),"2022-12-17 14:31:09 UTC",292.025507359205
"4.87",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990281268183, 32.2078716433945),"2022-11-20 10:55:19 UTC",292.705807005308
"4.88",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990273398065, 32.2078765809146),"2023-01-13 11:45:05 UTC",293.003781999851
"4.89",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990274354464, 32.2078759808932),"2023-01-13 11:45:05 UTC",292.967295680036
"4.90",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990250284742, 32.207891081642),"2022-08-13 22:25:10 UTC",293.908638000672
"4.91",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990192806725, 32.2079271418906),"2023-02-08 10:48:08 UTC",296.348950363582
"4.92",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990166274056, 32.2079429608078),"2023-02-08 11:39:08 UTC",297.446872491283
"4.93",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990534517698, 32.2077127602966),"2023-03-11 06:59:10 UTC",285.954845267166
"4.94",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990571139075, 32.2076897847739),"2021-12-28 15:31:10 UTC",285.446482154759
"4.95",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990628625455, 32.2076510744817),"2022-08-24 09:41:19 UTC",284.558357405314
"4.96",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990667900093, 32.2076234375829),"2022-07-14 01:35:23 UTC",283.984362676047
