"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"11.23",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.010564216505, 32.1593253101394),"2023-05-20 17:37:08 UTC",783.18295405023
"11.24",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.010330654313, 32.1593314813652),"2023-06-03 15:49:10 UTC",752.930116650971
"12",24018,"W SPEEDWAY BL","Major local road","0",28855.6035458298,"id",2.040521108e-06,c(-111.026566564801, 32.235966117812),"2023-05-18 17:00:10 UTC",513.434127071618
"13",24068,"W STARR PASS BL","Major local road","0",21557.1195778736,"id",2.040521108e-06,c(-111.020804709384, 32.2068694362716),"2023-05-19 06:09:12 UTC",1281.22752081916
"14",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.056119371446, 32.2787105233598),"2023-01-10 08:40:19 UTC",1210.35110386142
"14.1",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.055997639251, 32.2788718507517),"2023-01-03 17:44:11 UTC",1191.31285099185
"14.2",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.056015324196, 32.2788484135594),"2022-12-05 03:52:21 UTC",1194.05343248855
"14.3",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.05587205904, 32.2790406760903),"2022-12-20 06:25:13 UTC",1172.06564319578
"14.4",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.055741659853, 32.2792022783778),"2023-01-07 22:52:12 UTC",1152.77906258428
"14.5",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.055838512786, 32.2790859462053),"2022-12-22 23:58:17 UTC",1167.0011696307
