"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"1.87",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055140186397, 32.2750766229807),"2022-05-29 20:45:23 UTC",1298.23880918851
"1.88",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055107672109, 32.2751153256313),"2022-04-25 09:01:20 UTC",1291.45110224153
"1.89",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055270465175, 32.2749341097054),"2023-04-24 08:03:45 UTC",1324.39067579308
"1.90",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055273723089, 32.2749306937822),"2022-05-30 17:14:23 UTC",1325.03247032174
"1.91",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055281233775, 32.2749228188252),"2022-03-03 19:38:13 UTC",1326.5121412101
"1.92",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055294002975, 32.2749094303103),"2022-12-20 17:21:07 UTC",1329.02810171489
"1.93",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055287649886, 32.2749160915292),"2022-03-03 19:38:13 UTC",1327.77628047921
"1.94",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055286365634, 32.2749174380681),"2022-03-03 19:38:13 UTC",1327.5232417167
"1.95",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055319411681, 32.2748827892508),"2022-06-11 17:56:09 UTC",1334.03564532778
"1.96",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055345275719, 32.2748556707529),"2022-05-09 17:55:10 UTC",1339.13451978755
"1.97",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055351354996, 32.2748492966151),"2022-05-09 17:55:10 UTC",1340.33322882571
"1.98",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055368940344, 32.2748308583251),"2022-06-28 14:35:10 UTC",1343.8011920381
"1.99",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055405031542, 32.2747930165655),"2022-11-26 21:29:22 UTC",1350.92092038506
"1.100",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055439106054, 32.2747572892706),"2022-01-16 11:00:08 UTC",1357.64558452854
"1.101",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055420293932, 32.2747770138786),"2023-04-09 10:47:16 UTC",1353.93264956346
"1.102",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055443129623, 32.2747530705359),"2022-01-16 11:00:08 UTC",1358.43981847594
"1.103",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055445672453, 32.2747504043643),"2022-01-16 11:00:08 UTC",1358.94178036124
"1.104",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055360313993, 32.2748399030813),"2022-06-03 07:44:16 UTC",1342.09991931889
"1.105",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055953970541, 32.2741502667001),"2023-03-21 02:10:14 UTC",1465.63475437287
"1.106",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055956357271, 32.2741410336654),"2023-03-21 02:10:14 UTC",1466.7206440905
"1.107",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055983470444, 32.2740312115015),"2022-01-28 01:41:07 UTC",1479.55135751215
"1.108",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055987503024, 32.2739676840788),"2022-07-13 15:37:08 UTC",1485.8178701197
"1.109",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055969686068, 32.2740894713443),"2022-01-17 23:20:10 UTC",1472.79588959635
"1.110",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055960628691, 32.2741245097254),"2022-01-17 23:23:10 UTC",1468.66551474961
"1.111",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.05590527703, 32.2742480099927),"2022-03-01 17:13:11 UTC",1451.74052703492
"1.112",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055895955439, 32.274263708711),"2022-08-12 12:34:08 UTC",1449.35717427406
"1.113",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055892680653, 32.2742677255902),"2022-08-12 12:34:08 UTC",1448.65496422406
"1.114",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055854189948, 32.2743149385587),"2022-03-01 18:19:12 UTC",1440.4044675381
"1.115",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.05585918546, 32.2743088110316),"2022-05-13 16:18:08 UTC",1441.47493974074
"1.116",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.05585909801, 32.2743089182979),"2022-05-13 16:18:08 UTC",1441.45619961395
"1.117",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055820212608, 32.2743566153506),"2022-02-08 07:32:11 UTC",1433.12611495467
"1.118",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055815723895, 32.2743621212278),"2022-07-03 08:24:22 UTC",1432.16491236513
"1.119",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055805544823, 32.2743730740462),"2022-01-27 18:49:00 UTC",1430.12262582582
"1.120",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055802770809, 32.2743759826479),"2022-01-27 18:49:00 UTC",1429.57292269913
"1.121",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055782873315, 32.2743968455055),"2023-05-20 09:17:13 UTC",1425.63044510657
"1.122",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055782221292, 32.2743975291628),"2023-04-17 20:56:23 UTC",1425.5012667281
"1.123",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055793760008, 32.2743854306255),"2022-08-08 17:31:08 UTC",1427.78743182753
"1.124",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.05579739, 32.2743816245176),"2022-02-08 07:33:11 UTC",1428.50669589057
"1.125",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055801050487, 32.2743777864347),"2022-05-01 10:28:09 UTC",1429.23202852568
