"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"3.52",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028447237915, 32.243185185781),"2023-01-15 09:19:12 UTC",1334.84440035297
"3.53",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028447452349, 32.2431618081201),"2023-07-24 08:39:18 UTC",1331.93294028261
"3.54",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028447462784, 32.2431606705476),"2023-07-24 08:39:18 UTC",1331.79134637798
"3.55",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028447595217, 32.2431462326661),"2022-12-24 04:25:10 UTC",1329.99490493033
"3.56",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028448297564, 32.2430696626069),"2022-12-23 23:12:10 UTC",1320.48778851793
"3.57",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028448026622, 32.2430992007829),"2023-07-16 05:32:21 UTC",1324.15127559907
"3.58",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028448041094, 32.243097623064),"2023-07-16 05:32:21 UTC",1323.95546930717
"3.59",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028447951794, 32.2431073585231),"2023-07-16 05:32:21 UTC",1325.16394127892
"3.60",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028447942375, 32.2431083854578),"2023-07-16 05:32:21 UTC",1325.29144782666
"3.61",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028447856208, 32.2431177793033),"2023-07-16 05:32:21 UTC",1326.45809340708
"3.62",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028449305459, 32.2429597813866),"2022-12-09 21:27:12 UTC",1306.90506988528
"3.63",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028449208162, 32.2429703888306),"2022-12-10 02:37:12 UTC",1308.2131295094
"3.64",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028449146709, 32.2429770884409),"2022-12-10 02:37:12 UTC",1309.0396441404
"3.65",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028449128656, 32.2429790565948),"2022-12-10 02:37:12 UTC",1309.28250197477
"3.66",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028448690277, 32.2430268488441),"2023-01-12 03:11:20 UTC",1315.18690310407
"3.67",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028448681212, 32.2430278371222),"2023-01-12 03:11:20 UTC",1315.30914200364
"3.68",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028448642598, 32.2430320468938),"2023-01-12 03:11:20 UTC",1315.82990854418
"3.69",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028448800012, 32.2430148855025),"2023-09-11 16:29:13 UTC",1313.7076332684
"3.70",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028449994364, 32.2428846765754),"2023-01-26 22:42:11 UTC",1297.66313107902
"3.71",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028450258117, 32.242855921939),"2023-01-26 22:42:11 UTC",1294.13396718462
"3.72",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028451031508, 32.242771606085),"2023-01-27 05:21:24 UTC",1283.81548416001
"3.73",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028451128443, 32.2427610382359),"2023-01-27 05:20:24 UTC",1282.5253858918
"3.74",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028452798252, 32.2426667361841),"2023-01-15 04:22:12 UTC",1271.10713101294
"3.75",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028452898321, 32.24266238343),"2023-12-28 23:04:11 UTC",1270.58329312938
"3.76",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.02845228651, 32.2426889956568),"2022-11-24 15:48:55 UTC",1273.78798654627
"3.77",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028454546776, 32.2425906797904),"2023-07-25 15:20:12 UTC",1261.97270458867
"3.78",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028455264592, 32.2425594565515),"2023-03-20 08:50:11 UTC",1258.23435761162
"3.79",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028455453278, 32.2425512492006),"2023-03-20 08:50:11 UTC",1257.25282619089
"3.80",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028456177833, 32.2425197328148),"2023-12-07 16:57:17 UTC",1253.48813429679
"3.81",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028456949184, 32.2424861808909),"2022-11-30 02:36:13 UTC",1249.48803355608
"3.82",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028457031071, 32.2424826190149),"2022-11-30 02:36:13 UTC",1249.06385416354
"3.83",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.0284570205, 32.2424830788243),"2022-11-30 02:36:13 UTC",1249.11860719004
"3.84",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028457186628, 32.2424758526547),"2023-06-02 01:32:15 UTC",1248.25830714225
"3.85",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028457689405, 32.2424539830297),"2023-06-02 04:10:13 UTC",1245.65694116243
"3.86",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028457717459, 32.242452762746),"2023-06-02 04:10:13 UTC",1245.5118914371
"3.87",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028458029934, 32.2424391708356),"2023-01-30 23:17:20 UTC",1243.89700939384
"3.88",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028459979221, 32.2423543813177),"2023-11-14 15:43:18 UTC",1233.85346204115
"3.89",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028459321543, 32.2423829888182),"2023-01-31 00:43:20 UTC",1237.23618872949
"3.90",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028459212926, 32.2423877134223),"2023-11-14 15:44:18 UTC",1237.79543678788
"3.91",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.02845902248, 32.2423959973624),"2023-11-14 15:44:18 UTC",1238.77639750149
"3.92",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028458337164, 32.2424258070323),"2023-03-09 11:11:15 UTC",1242.31053583728
"3.93",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.02845836816, 32.2424244587779),"2023-03-09 11:11:15 UTC",1242.15055099667
"3.94",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028460698912, 32.2423230763951),"2024-01-18 23:05:15 UTC",1230.15874808314
"3.95",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028462142072, 32.2422585059027),"2023-04-06 16:51:16 UTC",1222.55789869072
"3.96",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.02846235601, 32.2422468957248),"2023-04-06 16:51:16 UTC",1221.19092034985
"3.97",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028463478603, 32.2421859737772),"2023-11-27 08:59:14 UTC",1214.0348485447
"3.98",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028463248473, 32.2421984626968),"2023-11-27 08:59:14 UTC",1215.49951296552
"3.99",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028464870897, 32.2421104153586),"2023-02-12 22:56:17 UTC",1205.19944126349
"3.100",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028463048149, 32.2420311510636),"2022-12-11 00:29:13 UTC",1195.70998771281
"3.101",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028463783897, 32.2420591705613),"2023-02-13 01:08:16 UTC",1199.06666538009
"3.102",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028464116409, 32.2420718336133),"2023-02-25 22:01:58 UTC",1200.585556374
"3.103",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028464225592, 32.2420759915971),"2023-02-25 22:01:58 UTC",1201.08454729898
"3.104",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028380908715, 32.2419048152966),"2023-03-14 08:26:09 UTC",1174.13355159177
