"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"26.5",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995157561453, 32.2183461718087),"2021-01-07 21:23:10 UTC",1551.48838304709
"26.6",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995158167421, 32.2184663638055),"2020-11-25 13:51:18 UTC",1539.41170782718
"26.7",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995158121828, 32.2184573206011),"2021-01-16 16:42:16 UTC",1540.31609294853
"26.8",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995151176306, 32.2177646907757),"2021-01-29 10:13:12 UTC",1611.24782518784
"26.9",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995150088883, 32.217675170984),"2021-01-29 15:41:17 UTC",1614.71621344451
"26.10",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995148784328, 32.2175677760171),"2020-12-03 09:20:12 UTC",1614.70442120203
"26.11",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995145341107, 32.2172843183188),"2021-01-29 04:14:11 UTC",1615.46743158629
"26.12",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995144799476, 32.2172397292772),"2020-12-02 18:05:25 UTC",1615.69223412558
"26.13",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995144396143, 32.2172065253983),"2020-12-02 17:09:25 UTC",1615.878122214
"26.14",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995144137359, 32.2171852213176),"2020-11-28 21:23:17 UTC",1616.00569835827
"26.15",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995146991826, 32.2174202113658),"2020-12-08 21:11:17 UTC",1614.95793783673
"26.16",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995139138338, 32.2167736808705),"2020-11-22 05:37:10 UTC",1619.74184868382
"26.17",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995138522434, 32.2167229767403),"2020-12-24 19:01:11 UTC",1620.36902949812
"26.18",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995137966676, 32.216677224153),"2020-11-28 12:04:12 UTC",1620.96627333846
"26.19",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995135921382, 32.2165088454997),"2020-12-24 22:50:11 UTC",1623.41949540689
"26.20",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995133785588, 32.2163330158193),"2020-11-25 17:44:25 UTC",1626.40818851842
"26.21",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995166385931, 32.2200963115401),"2020-11-23 19:48:28 UTC",1389.10788425517
"26.22",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995164081341, 32.2196392627035),"2020-12-21 17:16:14 UTC",1428.50841686829
"26.23",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.99516358366, 32.2195405615306),"2020-12-21 19:06:13 UTC",1437.31706874216
"26.24",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995163396287, 32.2195034013324),"2020-12-21 19:06:13 UTC",1440.66006438888
"27",14299,"S BILL MARTIN DR","Minor local road","0",2321.88507308186,"id",2.040521108e-06,c(-111.037299419641, 32.2115424942454),"2021-01-06 00:09:11 UTC",749.584918585523
"27.1",14299,"S BILL MARTIN DR","Minor local road","0",2321.88507308186,"id",2.040521108e-06,c(-111.03730190351, 32.211709062733),"2021-01-27 04:39:12 UTC",746.547907098249
"27.2",14299,"S BILL MARTIN DR","Minor local road","0",2321.88507308186,"id",2.040521108e-06,c(-111.037143747942, 32.2124857404851),"2021-01-25 04:09:14 UTC",765.598415880138
"27.3",14299,"S BILL MARTIN DR","Minor local road","0",2321.88507308186,"id",2.040521108e-06,c(-111.037141106817, 32.2125162802404),"2020-12-21 06:14:13 UTC",766.259477638984
"27.4",14299,"S BILL MARTIN DR","Minor local road","0",2321.88507308186,"id",2.040521108e-06,c(-111.037140039705, 32.2125327300304),"2020-12-13 06:13:10 UTC",766.581202447141
"27.5",14299,"S BILL MARTIN DR","Minor local road","0",2321.88507308186,"id",2.040521108e-06,c(-111.037138008575, 32.2125640404044),"2020-12-28 23:41:10 UTC",767.215804616679
"27.6",14299,"S BILL MARTIN DR","Minor local road","0",2321.88507308186,"id",2.040521108e-06,c(-111.037136932843, 32.2125806230769),"2020-12-16 23:10:23 UTC",767.563692509839
"27.7",14299,"S BILL MARTIN DR","Minor local road","0",2321.88507308186,"id",2.040521108e-06,c(-111.03712113913, 32.2127722815989),"2021-01-17 23:04:12 UTC",772.604097569974
"27.8",14299,"S BILL MARTIN DR","Minor local road","0",2321.88507308186,"id",2.040521108e-06,c(-111.037114580367, 32.2128252551059),"2021-01-25 01:29:13 UTC",767.570426825986
"27.9",14299,"S BILL MARTIN DR","Minor local road","0",2321.88507308186,"id",2.040521108e-06,c(-111.037107101023, 32.2128856638483),"2020-12-29 02:36:08 UTC",758.456272956415
"27.10",14299,"S BILL MARTIN DR","Minor local road","0",2321.88507308186,"id",2.040521108e-06,c(-111.037278304859, 32.2114649172906),"2020-11-24 13:15:19 UTC",753.842149283998
"28",14311,"S BISON DR","Minor local road","0",100.758823894596,"id",2.040521108e-06,c(-111.015399773128, 32.2060000792655),"2021-01-05 15:39:56 UTC",612.397315073222
"29",14312,"S BISON DR","Minor local road","0",389.02667980555,"id",2.040521108e-06,c(-111.01492706395, 32.2061958935361),"2021-01-05 15:32:57 UTC",587.948719912439
"30",14391,"S BRICKYARD LN","Minor local road","0",946.217147143676,"id",2.040521108e-06,c(-110.985167871092, 32.216540375643),"2020-11-23 16:50:31 UTC",370.16543327321
"31",14495,"S CALCITE DR","Minor local road","0",471.196824282112,"id",2.040521108e-06,c(-111.025333404523, 32.2205125081593),"2020-12-14 14:01:19 UTC",944.100946752665
"31.1",14495,"S CALCITE DR","Minor local road","0",471.196824282112,"id",2.040521108e-06,c(-111.025303423431, 32.2210179460281),"2020-11-26 18:40:21 UTC",893.786736042062
"31.2",14495,"S CALCITE DR","Minor local road","0",471.196824282112,"id",2.040521108e-06,c(-111.025303842971, 32.2212497563681),"2021-01-27 11:48:27 UTC",870.611974016773
"32",14860,"S CARAPAN PL","Minor local road","0",228.9396222752,"id",2.040521108e-06,c(-111.028212165759, 32.2173876524298),"2021-01-04 01:25:09 UTC",1177.49323722859
"32.1",14860,"S CARAPAN PL","Minor local road","0",228.9396222752,"id",2.040521108e-06,c(-111.028215691673, 32.2175539296789),"2021-01-04 11:55:09 UTC",1159.91741169813
"33",14897,"S CASTAR DR","Minor local road","0",124.119901018113,"id",2.040521108e-06,c(-111.02346997434, 32.2087861379372),"2020-12-01 17:38:21 UTC",1719.68059686243
"34",14898,"S CASTAR DR","Minor local road","0",1146.66681453696,"id",2.040521108e-06,c(-111.023512076815, 32.2088244684116),"2020-12-01 17:40:21 UTC",1727.24343015554
"34.1",14898,"S CASTAR DR","Minor local road","0",1146.66681453696,"id",2.040521108e-06,c(-111.023442367468, 32.210226968738),"2020-12-07 09:05:21 UTC",1831.02325863581
"34.2",14898,"S CASTAR DR","Minor local road","0",1146.66681453696,"id",2.040521108e-06,c(-111.023413960727, 32.210538176649),"2020-11-26 12:08:16 UTC",1855.23767276558
"34.3",14898,"S CASTAR DR","Minor local road","0",1146.66681453696,"id",2.040521108e-06,c(-111.023355992494, 32.2108344652434),"2021-01-27 02:00:11 UTC",1875.92054903556
"34.4",14898,"S CASTAR DR","Minor local road","0",1146.66681453696,"id",2.040521108e-06,c(-111.02349226433, 32.2118661450499),"2020-11-27 22:53:09 UTC",1987.71984712721
"34.5",14898,"S CASTAR DR","Minor local road","0",1146.66681453696,"id",2.040521108e-06,c(-111.023496664032, 32.2118837753793),"2021-01-16 07:58:11 UTC",1989.88880194666
"35",15039,"S CLAUSEN CI","Minor local road","0",440.571023642117,"id",2.040521108e-06,c(-110.994257897965, 32.2167971136126),"2020-11-22 05:53:10 UTC",1505.91169446793
"35.1",15039,"S CLAUSEN CI","Minor local road","0",440.571023642117,"id",2.040521108e-06,c(-110.994258058888, 32.216793199605),"2020-11-22 05:53:10 UTC",1505.98826009772
"35.2",15039,"S CLAUSEN CI","Minor local road","0",440.571023642117,"id",2.040521108e-06,c(-110.994265288114, 32.2166173692463),"2020-12-24 22:32:11 UTC",1509.66649377269
"35.3",15039,"S CLAUSEN CI","Minor local road","0",440.571023642117,"id",2.040521108e-06,c(-110.994273136316, 32.2163707705204),"2020-11-28 12:14:12 UTC",1515.31338878009
"35.4",15039,"S CLAUSEN CI","Minor local road","0",440.571023642117,"id",2.040521108e-06,c(-110.994268987859, 32.2165131786241),"2020-11-25 17:14:25 UTC",1511.99053067685
"36",15040,"S CLEARWELL RD","Minor local road","0",2633.64543175022,"id",2.040521108e-06,c(-111.044101434483, 32.2110388100489),"2020-12-13 11:50:07 UTC",217.060629005863
"36.1",15040,"S CLEARWELL RD","Minor local road","0",2633.64543175022,"id",2.040521108e-06,c(-111.043198687633, 32.2112592132402),"2020-12-13 12:08:07 UTC",137.271544553905
"36.2",15040,"S CLEARWELL RD","Minor local road","0",2633.64543175022,"id",2.040521108e-06,c(-111.04474284966, 32.2106785133396),"2020-11-24 14:52:18 UTC",313.141674463867
"36.3",15040,"S CLEARWELL RD","Minor local road","0",2633.64543175022,"id",2.040521108e-06,c(-111.044562422731, 32.2107922987509),"2020-12-13 08:30:08 UTC",284.507213604203
"36.4",15040,"S CLEARWELL RD","Minor local road","0",2633.64543175022,"id",2.040521108e-06,c(-111.046065805857, 32.208808423561),"2020-12-06 23:59:25 UTC",640.708381940783
"36.5",15040,"S CLEARWELL RD","Minor local road","0",2633.64543175022,"id",2.040521108e-06,c(-111.046062371323, 32.2088989820798),"2021-01-05 22:14:11 UTC",629.556162932449
"37",15063,"S COATI DR","Minor local road","0",815.483644936099,"id",2.040521108e-06,c(-111.016237805165, 32.2056588690613),"2021-01-05 15:51:56 UTC",671.127967709492
"37.1",15063,"S COATI DR","Minor local road","0",815.483644936099,"id",2.040521108e-06,c(-111.016216480089, 32.2064128697124),"2020-12-01 00:47:35 UTC",733.960956886455
"38",15108,"S CONGRESS TE","Minor local road","0",579.959751935779,"id",2.040521108e-06,c(-110.994130457915, 32.2185396535505),"2021-01-16 21:25:16 UTC",1434.42214183795
"38.1",15108,"S CONGRESS TE","Minor local road","0",579.959751935779,"id",2.040521108e-06,c(-110.994387561961, 32.2185981557545),"2021-01-16 16:54:16 UTC",1452.20734666391
"39",15166,"S CORTE TORTUGA VISTA","Minor local road","0",686.450584048703,"id",2.040521108e-06,c(-111.030414365861, 32.2174690115572),"2020-12-14 04:30:15 UTC",893.003779011863
"39.1",15166,"S CORTE TORTUGA VISTA","Minor local road","0",686.450584048703,"id",2.040521108e-06,c(-111.030440831019, 32.2179069070369),"2020-11-29 22:54:07 UTC",884.637825890176
"39.2",15166,"S CORTE TORTUGA VISTA","Minor local road","0",686.450584048703,"id",2.040521108e-06,c(-111.030504198225, 32.2166404338193),"2020-12-02 09:25:16 UTC",904.387509696871
"39.3",15166,"S CORTE TORTUGA VISTA","Minor local road","0",686.450584048703,"id",2.040521108e-06,c(-111.030497899257, 32.2166646138039),"2020-12-08 08:59:11 UTC",904.26732486274
"39.4",15166,"S CORTE TORTUGA VISTA","Minor local road","0",686.450584048703,"id",2.040521108e-06,c(-111.030495577223, 32.2166735274433),"2020-12-08 08:59:11 UTC",904.226973754427
"39.5",15166,"S CORTE TORTUGA VISTA","Minor local road","0",686.450584048703,"id",2.040521108e-06,c(-111.030522783304, 32.2165690907959),"2020-12-12 04:27:13 UTC",904.833393668672
"39.6",15166,"S CORTE TORTUGA VISTA","Minor local road","0",686.450584048703,"id",2.040521108e-06,c(-111.030584765441, 32.216331157538),"2021-01-04 02:10:09 UTC",907.303288093206
"40",15198,"S COYOTE SUMMIT PL","Minor local road","0",525.239955467895,"id",2.040521108e-06,c(-111.021577098821, 32.2073102576619),"2020-12-01 16:26:24 UTC",1399.97907506531
